iso3c,year,pop_000,le_birth,le_15,le_65,tfr
HRV,1996,4781.142,73.91,59.97,15.35,1.75
HRV,1997,4736.115,73.846,59.885,15.241,1.798
HRV,1998,4686.63,73.906,59.837,15.168,1.561
HRV,1999,4633.235,74.119,59.97,15.217,1.497
HRV,2000,4577.423,74.584,60.371,15.43,1.466
HRV,2001,4519.445,74.644,60.497,15.491,1.455
HRV,2002,4494.073,74.736,60.526,15.486,1.424
HRV,2003,4471.664,74.611,60.368,15.339,1.41
HRV,2004,4450.613,75.502,61.182,15.891,1.432
HRV,2005,4436.087,75.408,61.072,15.775,1.497
HRV,2006,4423.276,75.989,61.595,16.111,1.467
HRV,2007,4411.843,75.86,61.461,15.99,1.486
HRV,2008,4399.221,76.21,61.757,16.178,1.55
HRV,2009,4388.107,76.392,61.963,16.279,1.582
HRV,2010,4376.152,76.805,62.278,16.471,1.546
HRV,2011,4361.212,77.222,62.711,16.769,1.486
HRV,2012,4342.471,77.34,62.771,16.787,1.508
HRV,2013,4320.718,77.843,63.263,17.112,1.461
HRV,2014,4296.989,77.953,63.438,17.187,1.454
HRV,2015,4270.955,77.56,63.001,16.795,1.403
HRV,2016,4238.675,78.231,63.661,17.239,1.421
HRV,2017,4208.827,78.083,63.505,17.04,1.422
HRV,2018,4176.106,78.337,63.766,17.179,1.466
HRV,2019,4144.864,78.738,64.145,17.396,1.468
HRV,2020,4114.639,77.984,63.409,16.759,1.462
HRV,2021,4079.1,77.58,63.016,16.428,1.452
GIB,1950,21.786,67.996,57.58,15.059,2.412
GIB,1951,21.019,64.509,55.749,14.479,2.467
GIB,1952,21.157,65.461,56.242,14.638,2.507
GIB,1953,21.255,66.283,56.677,14.783,2.522
GIB,1954,21.38,67.52,57.303,14.967,2.521
GIB,1955,21.481,67.212,57.13,14.899,2.518
GIB,1956,21.6,67.192,57.12,14.898,2.616
GIB,1957,21.682,67.911,57.508,15.034,2.719
GIB,1958,21.743,68.487,57.783,15.076,2.809
GIB,1959,21.77,68.801,57.953,15.127,2.869
GIB,1960,21.805,69.309,58.255,15.266,3.012
GIB,1961,21.838,69.234,58.201,15.227,3.177
GIB,1962,21.975,69.481,58.346,15.287,3.517
GIB,1963,22.523,69.257,58.202,15.209,3.999
GIB,1964,23.069,70.168,58.757,15.477,3.819
GIB,1965,23.625,70.608,59.098,15.704,3.924
GIB,1966,24.194,69.594,58.399,15.328,3.349
GIB,1967,24.76,70.983,59.326,15.815,2.898
GIB,1968,25.334,70.513,58.923,15.519,2.802
GIB,1969,25.885,70.006,58.636,15.448,2.78
GIB,1970,26.438,70.605,58.971,15.543,2.794
GIB,1971,26.932,71.017,59.231,15.649,2.79
GIB,1972,27.206,70.827,59.092,15.557,2.717
GIB,1973,27.44,71.375,59.464,15.738,2.668
GIB,1974,27.675,70.638,58.976,15.477,2.637
GIB,1975,27.882,71.816,59.761,15.878,2.618
GIB,1976,28.064,71.39,59.473,15.743,2.612
GIB,1977,28.259,72.227,60.068,16.056,2.635
GIB,1978,28.414,72.548,60.314,16.21,2.666
GIB,1979,28.556,72.71,60.436,16.28,2.729
GIB,1980,28.68,73.753,61.268,16.818,2.799
GIB,1981,28.788,73.567,61.068,16.611,2.725
GIB,1982,28.85,73.342,60.882,16.487,2.643
GIB,1983,28.876,74.524,61.847,17.146,2.566
GIB,1984,28.834,75.385,62.54,17.593,2.512
GIB,1985,28.742,76.013,63.095,18.031,2.469
GIB,1986,28.607,76.241,63.262,18.096,2.442
GIB,1987,28.405,74.679,61.933,17.157,2.422
GIB,1988,28.139,77.36,64.228,18.815,2.411
GIB,1989,27.861,74.554,61.801,17.015,2.421
GIB,1990,27.514,77.072,63.952,18.555,2.443
GIB,1991,27.12,76.994,63.906,18.594,2.464
GIB,1992,26.855,75.559,62.654,17.655,2.484
GIB,1993,27.035,78.52,65.186,19.43,2.498
GIB,1994,27.201,79.164,65.74,19.796,2.518
GIB,1995,27.362,76.556,63.479,18.15,2.536
GIB,1996,27.461,77.65,64.414,18.791,2.52
GIB,1997,27.522,80.343,66.77,20.493,2.335
GIB,1998,27.605,80.663,67.042,20.617,2.178
GIB,1999,27.666,81.533,67.816,21.189,2.041
GIB,2000,27.725,81.37,67.665,20.996,1.919
GIB,2001,27.758,81.087,67.41,20.765,1.8
GIB,2002,27.683,80.26,66.678,20.293,1.666
GIB,2003,28.102,79.694,66.172,19.876,1.659
GIB,2004,28.5,80.948,67.281,20.654,1.678
GIB,2005,28.932,81.442,67.717,21.061,1.697
GIB,2006,29.379,80.393,66.785,20.368,1.713
GIB,2007,29.795,78.514,65.14,19.213,1.736
GIB,2008,30.197,80.13,66.55,20.189,1.762
GIB,2009,30.6,81.243,67.537,20.822,1.797
GIB,2010,31.037,80.958,67.278,20.67,1.838
GIB,2011,31.487,81.871,68.092,21.276,1.872
GIB,2012,31.916,83.366,69.439,22.174,1.893
GIB,2013,32.403,80.55,66.909,20.375,1.834
GIB,2014,32.419,81.882,68.096,21.293,2.014
GIB,2015,32.485,80.427,66.801,20.328,2.186
GIB,2016,32.554,81.702,67.942,21.068,1.94
GIB,2017,32.576,81.83,68.056,21.137,1.895
GIB,2018,32.628,82.154,68.346,21.336,1.879
GIB,2019,32.668,82.363,68.532,21.456,1.863
GIB,2020,32.703,82.198,68.35,21.259,1.855
GIB,2021,32.714,79.329,65.421,18.85,1.848
GRC,1950,7620.258,66.448,55.833,13.141,2.542
GRC,1951,7717.94,66.51,56.08,13.254,2.466
GRC,1952,7814.748,67.127,56.89,13.71,2.417
GRC,1953,7913.006,66.445,56.261,13.332,2.399
GRC,1954,8006.178,66.775,56.509,13.382,2.412
GRC,1955,8099.342,67.44,56.991,13.636,2.431
GRC,1956,8192.702,67.196,56.464,13.302,2.402
GRC,1957,8276.132,67.891,56.883,13.526,2.356
GRC,1958,8351.81,68.63,57.446,13.821,2.329
GRC,1959,8418.489,69.21,57.969,14.107,2.341
GRC,1960,8475.656,69.352,58.028,14.146,2.307
GRC,1961,8515.175,70.395,59.078,14.777,2.257
GRC,1962,8537.762,70.331,58.904,14.623,2.263
GRC,1963,8543.848,70.686,59.168,14.767,2.262
GRC,1964,8539.737,70.638,58.965,14.609,2.321
GRC,1965,8530.043,71.496,59.737,15.097,2.352
GRC,1966,8522.466,71.813,59.991,15.243,2.417
GRC,1967,8518.795,71.362,59.469,14.851,2.495
GRC,1968,8517.339,71.49,59.47,14.828,2.495
GRC,1969,8520.335,72.061,59.843,15.058,2.467
GRC,1970,8531.94,72.822,60.419,15.434,2.47
GRC,1971,8557.807,73.065,60.53,15.48,2.431
GRC,1972,8594.411,72.832,60.22,15.247,2.41
GRC,1973,8638.924,73.028,60.373,15.328,2.386
GRC,1974,8693.856,73.467,60.781,15.585,2.444
GRC,1975,8765.546,73.418,60.661,15.482,2.437
GRC,1976,8845.285,73.665,60.836,15.592,2.432
GRC,1977,8935.572,73.702,60.755,15.518,2.392
GRC,1978,9030.9,74.39,61.33,15.907,2.384
GRC,1979,9137.716,74.655,61.473,15.985,2.367
GRC,1980,9250.64,74.578,61.284,15.831,2.316
GRC,1981,9363.657,74.993,61.598,16.034,2.203
GRC,1982,9474.331,75.287,61.791,16.154,2.119
GRC,1983,9583.298,75.553,61.986,16.276,2.02
GRC,1984,9689.407,75.809,62.175,16.4,1.902
GRC,1985,9791.357,76.124,62.434,16.561,1.78
GRC,1986,9888.926,76.519,62.754,16.784,1.692
GRC,1987,9984.526,76.313,62.475,16.57,1.614
GRC,1988,10073.757,77.006,63.083,17.005,1.568
GRC,1989,10166.624,77.124,63.139,17.038,1.513
GRC,1990,10257.334,77.296,63.253,17.113,1.486
GRC,1991,10347.176,77.369,63.279,17.122,1.468
GRC,1992,10435.918,77.282,63.16,17.031,1.454
GRC,1993,10520.858,77.654,63.495,17.268,1.428
GRC,1994,10606.023,77.803,63.625,17.364,1.413
GRC,1995,10688.81,77.821,63.609,17.355,1.391
GRC,1996,10767.044,77.957,63.711,17.432,1.374
GRC,1997,10840.567,78.319,64.04,17.672,1.354
GRC,1998,10909.98,78.231,63.91,17.577,1.331
GRC,1999,10968.97,78.35,64.002,17.664,1.319
GRC,2000,11018.753,78.377,63.977,17.645,1.328
GRC,2001,11057.465,78.836,64.398,17.966,1.32
GRC,2002,11086.898,78.969,64.496,18.046,1.322
GRC,2003,11106.335,79.029,64.523,18.073,1.319
GRC,2004,11114.638,79.289,64.754,18.262,1.332
GRC,2005,11115.543,79.59,65.025,18.483,1.349
GRC,2006,11111.352,79.707,65.121,18.559,1.38
GRC,2007,11100.834,79.612,65.004,18.482,1.403
GRC,2008,11082.151,80.049,65.427,18.817,1.453
GRC,2009,11065.096,80.299,65.671,19.013,1.467
GRC,2010,11045.896,80.51,65.879,19.16,1.445
GRC,2011,11021.67,80.547,65.918,19.192,1.383
GRC,2012,10987.779,80.341,65.709,19.014,1.329
GRC,2013,10939.49,80.974,66.349,19.495,1.28
GRC,2014,10889.521,81.007,66.396,19.523,1.271
GRC,2015,10836.416,80.668,66.065,19.238,1.286
GRC,2016,10776.866,81.162,66.55,19.581,1.315
GRC,2017,10722.618,80.85,66.239,19.309,1.31
GRC,2018,10661.839,81.391,66.77,19.693,1.314
GRC,2019,10604.702,81.249,66.623,19.529,1.317
GRC,2020,10543.346,80.909,66.29,19.516,1.362
GRC,2021,10481.118,80.111,65.477,18.973,1.371
VAT,1950,0.877,NA,NA,NA,NA
VAT,1951,0.883,NA,NA,NA,NA
VAT,1952,0.889,NA,NA,NA,NA
VAT,1953,0.895,NA,NA,NA,NA
VAT,1954,0.901,NA,NA,NA,NA
VAT,1955,0.908,NA,NA,NA,NA
VAT,1956,0.914,NA,NA,NA,NA
VAT,1957,0.917,NA,NA,NA,NA
VAT,1958,0.919,NA,NA,NA,NA
VAT,1959,0.92,NA,NA,NA,NA
VAT,1960,0.92,NA,NA,NA,NA
VAT,1961,0.916,NA,NA,NA,NA
VAT,1962,0.917,NA,NA,NA,NA
VAT,1963,0.916,NA,NA,NA,NA
VAT,1964,0.918,NA,NA,NA,NA
VAT,1965,0.924,NA,NA,NA,NA
VAT,1966,0.892,NA,NA,NA,NA
VAT,1967,0.84,NA,NA,NA,NA
VAT,1968,0.786,NA,NA,NA,NA
VAT,1969,0.756,NA,NA,NA,NA
VAT,1970,0.753,NA,NA,NA,NA
VAT,1971,0.751,NA,NA,NA,NA
VAT,1972,0.75,NA,NA,NA,NA
VAT,1973,0.747,NA,NA,NA,NA
VAT,1974,0.744,NA,NA,NA,NA
VAT,1975,0.741,NA,NA,NA,NA
VAT,1976,0.738,NA,NA,NA,NA
VAT,1977,0.738,NA,NA,NA,NA
VAT,1978,0.736,NA,NA,NA,NA
VAT,1979,0.734,NA,NA,NA,NA
VAT,1980,0.733,NA,NA,NA,NA
VAT,1981,0.733,NA,NA,NA,NA
VAT,1982,0.732,NA,NA,NA,NA
VAT,1983,0.728,NA,NA,NA,NA
VAT,1984,0.725,NA,NA,NA,NA
VAT,1985,0.722,NA,NA,NA,NA
VAT,1986,0.715,NA,NA,NA,NA
VAT,1987,0.71,NA,NA,NA,NA
VAT,1988,0.707,NA,NA,NA,NA
VAT,1989,0.706,NA,NA,NA,NA
VAT,1990,0.704,NA,NA,NA,NA
VAT,1991,0.696,NA,NA,NA,NA
VAT,1992,0.686,NA,NA,NA,NA
VAT,1993,0.684,NA,NA,NA,NA
VAT,1994,0.681,NA,NA,NA,NA
VAT,1995,0.677,NA,NA,NA,NA
VAT,1996,0.674,NA,NA,NA,NA
VAT,1997,0.671,NA,NA,NA,NA
VAT,1998,0.664,NA,NA,NA,NA
VAT,1999,0.656,NA,NA,NA,NA
VAT,2000,0.651,NA,NA,NA,NA
VAT,2001,0.65,NA,NA,NA,NA
VAT,2002,0.647,NA,NA,NA,NA
VAT,2003,0.641,NA,NA,NA,NA
VAT,2004,0.635,NA,NA,NA,NA
VAT,2005,0.63,NA,NA,NA,NA
VAT,2006,0.625,NA,NA,NA,NA
VAT,2007,0.618,NA,NA,NA,NA
VAT,2008,0.615,NA,NA,NA,NA
VAT,2009,0.61,NA,NA,NA,NA
VAT,2010,0.597,NA,NA,NA,NA
VAT,2011,0.594,NA,NA,NA,NA
VAT,2012,0.585,NA,NA,NA,NA
VAT,2013,0.577,NA,NA,NA,NA
VAT,2014,0.57,NA,NA,NA,NA
VAT,2015,0.567,NA,NA,NA,NA
VAT,2016,0.561,NA,NA,NA,NA
VAT,2017,0.55,NA,NA,NA,NA
VAT,2018,0.543,NA,NA,NA,NA
VAT,2019,0.531,NA,NA,NA,NA
VAT,2020,0.525,NA,NA,NA,NA
VAT,2021,0.515,NA,NA,NA,NA
ITA,1950,46175.129,65.725,57.007,13.834,2.527
ITA,1951,46608.747,65.322,56.539,13.29,2.377
ITA,1952,46892.774,65.914,56.965,13.366,2.307
ITA,1953,47140.196,66.579,57.101,13.336,2.272
ITA,1954,47684.083,67.859,57.973,14.075,2.326
ITA,1955,47983.453,68.252,58.044,14.117,2.319
ITA,1956,48278.002,67.64,57.175,13.262,2.323
ITA,1957,48528.875,67.778,57.52,13.711,2.329
ITA,1958,48791.632,68.854,58.4,14.277,2.307
ITA,1959,49069.306,69.307,58.67,14.545,2.38
ITA,1960,49380.044,69.207,58.311,14.184,2.378
ITA,1961,49655.37,69.82,58.711,14.579,2.421
ITA,1962,49970.091,69.219,58.109,14.04,2.454
ITA,1963,50354.398,69.316,58.044,14.047,2.514
ITA,1964,50755.858,70.384,58.809,14.589,2.653
ITA,1965,51239.695,70.26,58.505,14.21,2.603
ITA,1966,51666.013,70.998,59.149,14.685,2.578
ITA,1967,52099.128,71.034,59.029,14.564,2.504
ITA,1968,52489.756,70.868,58.821,14.322,2.492
ITA,1969,52832.384,70.863,58.7,14.349,2.465
ITA,1970,53170.621,71.629,59.331,14.769,2.39
ITA,1971,53477.451,71.882,59.526,14.906,2.397
ITA,1972,53794.746,72.145,59.624,15.031,2.349
ITA,1973,54196.098,72.105,59.487,14.766,2.31
ITA,1974,54563.065,72.804,59.911,15.076,2.286
ITA,1975,54938.3,72.728,59.646,14.832,2.168
ITA,1976,55249.678,73.07,59.858,14.996,2.044
ITA,1977,55528.127,73.44,60.121,15.165,1.935
ITA,1978,55771.207,73.777,60.383,15.37,1.84
ITA,1979,55982.826,74.107,60.582,15.546,1.732
ITA,1980,56158.53,74.053,60.495,15.458,1.64
ITA,1981,56500.435,74.439,60.798,15.629,1.578
ITA,1982,56565.384,74.913,61.185,15.925,1.56
ITA,1983,56606.302,74.734,60.923,15.656,1.506
ITA,1984,56608.731,75.497,61.6,16.208,1.458
ITA,1985,56631.745,75.603,61.639,16.17,1.415
ITA,1986,56641.185,75.913,61.903,16.366,1.353
ITA,1987,56636.922,76.337,62.32,16.75,1.331
ITA,1988,56652.138,76.523,62.463,16.838,1.357
ITA,1989,56689.638,76.922,62.792,17.135,1.329
ITA,1990,56733.409,76.991,62.83,17.158,1.332
ITA,1991,56779.713,76.989,62.864,17.242,1.305
ITA,1992,56809.265,77.364,63.232,17.513,1.298
ITA,1993,56857.106,77.652,63.447,17.592,1.251
ITA,1994,56881.802,77.872,63.599,17.721,1.216
ITA,1995,56885.837,78.116,63.82,17.907,1.192
ITA,1996,56884.416,78.437,64.128,18.115,1.198
ITA,1997,56913.529,78.733,64.371,18.191,1.212
ITA,1998,56938.072,78.806,64.401,18.157,1.214
ITA,1999,56939.403,79.204,64.766,18.397,1.237
ITA,2000,56950.733,79.607,65.127,18.695,1.254
ITA,2001,56982.062,79.886,65.41,18.925,1.251
ITA,2002,57007.923,80.114,65.63,19.057,1.268
ITA,2003,57207.231,80.193,65.626,18.919,1.289
ITA,2004,57643.12,81.02,66.454,19.644,1.338
ITA,2005,58078.202,81.023,66.437,19.542,1.343
ITA,2006,58321.55,81.417,66.814,19.881,1.371
ITA,2007,58538.256,81.503,66.892,19.896,1.399
ITA,2008,59018.709,81.647,67.033,19.969,1.441
ITA,2009,59429.748,81.763,67.158,20.053,1.446
ITA,2010,59695.934,82.137,67.504,20.281,1.45
ITA,2011,59948.966,82.235,67.594,20.351,1.434
ITA,2012,60102.937,82.259,67.603,20.306,1.424
ITA,2013,60277.354,82.66,67.999,20.635,1.384
ITA,2014,60347.845,82.908,68.23,20.815,1.366
ITA,2015,60297.738,82.525,67.852,20.471,1.347
ITA,2016,60168.074,83.049,68.376,20.91,1.338
ITA,2017,60069.179,82.728,68.071,20.675,1.319
ITA,2018,59938.885,83.185,68.517,21.032,1.286
ITA,2019,59815.966,83.552,68.839,21.309,1.265
ITA,2020,59639.898,82.395,67.664,20.2,1.261
ITA,2021,59361.259,82.85,68.116,20.706,1.283
XKX,1950,756.613,57.899,53.163,11.557,6.953
XKX,1951,777.936,58.475,53.422,11.692,6.946
XKX,1952,800.275,59.036,53.677,11.829,6.941
XKX,1953,823.702,59.4,53.841,11.924,6.91
XKX,1954,846.019,59.652,53.912,11.968,6.833
XKX,1955,867.099,59.953,54.015,12.028,6.741
XKX,1956,888.589,60.267,54.127,12.093,6.631
XKX,1957,910.445,60.574,54.233,12.155,6.517
XKX,1958,932.651,60.878,54.339,12.216,6.404
XKX,1959,955.182,61.187,54.451,12.278,6.374
XKX,1960,978.293,61.485,54.557,12.335,6.359
XKX,1961,1002.007,61.836,54.707,12.419,6.35
XKX,1962,1026.414,62.134,54.817,12.474,6.331
XKX,1963,1050.821,62.44,54.934,12.535,6.296
XKX,1964,1075.529,62.734,55.042,12.583,6.126
XKX,1965,1099.872,63.041,55.16,12.643,5.927
XKX,1966,1123.751,63.323,55.259,12.693,5.737
XKX,1967,1147.293,63.653,55.403,12.765,5.777
XKX,1968,1171.93,63.935,55.511,12.816,5.745
XKX,1969,1197.36,64.273,55.668,12.892,5.857
XKX,1970,1224.662,64.584,55.805,12.956,5.503
XKX,1971,1251.815,64.874,55.926,13.009,5.674
XKX,1972,1283.453,65.193,56.072,13.075,5.616
XKX,1973,1318.122,65.522,56.226,13.147,5.417
XKX,1974,1352.74,65.83,56.361,13.212,5.473
XKX,1975,1388.974,66.134,56.497,13.272,5.249
XKX,1976,1424.808,66.441,56.636,13.337,5.272
XKX,1977,1462.176,66.74,56.772,13.403,4.961
XKX,1978,1498.46,67.05,56.922,13.477,4.69
XKX,1979,1533.951,67.389,57.101,13.574,4.493
XKX,1980,1569.26,67.685,57.245,13.65,4.909
XKX,1981,1609.529,67.989,57.399,13.731,4.458
XKX,1982,1646.109,68.302,57.561,13.818,4.731
XKX,1983,1685.845,68.641,57.747,13.921,4.656
XKX,1984,1726.162,68.997,57.95,14.034,4.594
XKX,1985,1767.586,69.274,58.081,14.098,4.308
XKX,1986,1807.279,69.587,58.246,14.185,4.166
XKX,1987,1847.018,69.929,58.44,14.297,3.753
XKX,1988,1883.239,70.28,58.646,14.42,3.948
XKX,1989,1914.736,70.602,58.833,14.535,3.64
XKX,1990,1947.299,70.917,59.017,14.652,3.647
XKX,1991,1982.672,71.246,59.218,14.78,3.441
XKX,1992,2021.291,71.487,59.34,14.863,2.871
XKX,1993,2056.768,71.817,59.548,15,2.728
XKX,1994,2091.212,72.125,59.738,15.122,2.603
XKX,1995,2124.682,72.441,59.938,15.246,2.6
XKX,1996,2158.128,72.76,60.142,15.37,2.599
XKX,1997,2189.305,73.066,60.335,15.486,2.571
XKX,1998,2220.426,71.306,58.575,15.406,2.589
XKX,1999,1960.555,69.418,56.357,15.452,2.641
XKX,2000,1816.603,74.072,61.009,15.873,2.66
XKX,2001,1829.97,74.394,61.224,15.996,2.622
XKX,2002,1850.542,74.676,61.406,16.091,2.533
XKX,2003,1843.03,74.968,61.598,16.199,2.28
XKX,2004,1835.82,75.304,61.833,16.334,2.461
XKX,2005,1828.659,75.616,62.044,16.452,2.609
XKX,2006,1821.44,75.636,61.815,16.233,2.429
XKX,2007,1813.878,76.516,62.657,16.829,2.357
XKX,2008,1806.566,77.392,63.441,17.391,2.444
XKX,2009,1800.174,77.665,63.684,17.56,2.437
XKX,2010,1794.758,77.63,63.653,17.5,2.426
XKX,2011,1790.367,77.74,63.769,17.551,1.992
XKX,2012,1808.309,78.28,64.248,17.887,2.001
XKX,2013,1814.516,78.587,64.433,18.002,2.098
XKX,2014,1796.833,78.88,64.646,18.134,1.871
XKX,2015,1758.785,78.922,64.615,18.064,1.751
XKX,2016,1759.459,78.981,64.669,18.055,1.658
XKX,2017,1741.987,78.783,64.461,17.85,1.649
XKX,2018,1721.344,78.696,64.385,17.75,1.605
XKX,2019,1698.58,79.022,64.674,17.937,1.546
XKX,2020,1675.138,76.567,62.165,15.624,1.529
XKX,2021,1666.259,76.806,62.394,16.046,1.522
MLT,1950,288.73,61.584,52.717,10.308,4.226
MLT,1951,295.017,62.429,53.135,10.529,4.21
MLT,1952,301.359,63.718,53.892,10.94,4.174
MLT,1953,308.055,64.767,54.777,11.427,4.129
MLT,1954,314.779,63.659,54.088,11.021,4.076
MLT,1955,320.741,66.043,55.446,11.797,4.014
MLT,1956,326.45,65.43,54.886,11.432,4.031
MLT,1957,330.991,65.169,54.534,11.199,4.113
MLT,1958,334.205,67.716,56.538,12.367,3.992
MLT,1959,336.497,67.113,55.755,11.875,3.965
MLT,1960,337.443,68.288,56.828,12.511,4.007
MLT,1961,337.814,68.064,56.354,12.141,3.589
MLT,1962,336.427,68.454,56.831,12.454,3.464
MLT,1963,334.477,67.936,56.141,11.963,3.052
MLT,1964,331.311,68.869,56.958,12.458,2.875
MLT,1965,328.203,68.466,56.547,12.186,2.499
MLT,1966,324.599,68.708,56.732,12.262,2.32
MLT,1967,321.368,69.079,57.015,12.415,2.225
MLT,1968,318.935,69.733,57.693,12.875,2.101
MLT,1969,317.176,68.873,56.904,12.342,2.04
MLT,1970,315.737,69.123,57.337,12.626,2.074
MLT,1971,315.091,69.302,57.338,12.574,2.112
MLT,1972,315.107,70.81,58.192,13.142,2.013
MLT,1973,315.638,70.552,58.103,13.011,2.065
MLT,1974,316.748,71.603,58.762,13.406,2.072
MLT,1975,318.47,71.619,58.722,13.355,2.162
MLT,1976,320.768,71.528,58.512,13.162,2.139
MLT,1977,323.253,71.776,58.647,13.264,2.141
MLT,1978,326.043,71.873,58.798,13.359,2.063
MLT,1979,328.89,71.977,58.901,13.428,2.095
MLT,1980,332.053,72.117,58.996,13.505,1.995
MLT,1981,335.121,72.615,59.261,13.634,1.894
MLT,1982,338.113,70.898,57.909,12.713,2.1
MLT,1983,341.224,72.589,59.411,13.715,2.021
MLT,1984,344.548,72.965,59.551,13.836,1.957
MLT,1985,347.624,73.117,59.934,14.146,1.948
MLT,1986,350.611,73.717,60.158,14.271,1.93
MLT,1987,353.572,74.609,60.855,14.761,1.97
MLT,1988,356.766,74.816,60.948,14.83,2.057
MLT,1989,360.112,75.416,61.8,15.435,2.095
MLT,1990,363.677,75.985,62.232,15.769,2.04
MLT,1991,367.106,75.458,61.678,15.34,2.001
MLT,1992,370.233,75.382,61.676,15.334,2.062
MLT,1993,373.526,76.696,62.838,16.215,1.958
MLT,1994,376.957,76.621,62.746,16.107,1.841
MLT,1995,380.169,77.091,63.314,16.55,1.786
MLT,1996,383.528,76.189,62.587,16.049,1.975
MLT,1997,387.01,77.323,63.313,16.584,1.929
MLT,1998,390.667,77.717,63.74,16.927,1.833
MLT,1999,394.298,77.865,63.808,16.97,1.732
MLT,2000,397.667,77.58,63.504,16.793,1.674
MLT,2001,400.756,79.015,64.596,17.616,1.493
MLT,2002,403.547,78.467,64.199,17.322,1.458
MLT,2003,405.85,78.763,64.512,17.584,1.479
MLT,2004,407.988,79.194,64.943,17.914,1.399
MLT,2005,409.609,79.647,65.32,18.23,1.377
MLT,2006,410.807,79.779,65.369,18.296,1.362
MLT,2007,411.588,80.088,65.815,18.661,1.357
MLT,2008,412.574,80.094,65.947,18.772,1.42
MLT,2009,414.229,80.676,66.347,19.107,1.413
MLT,2010,416.771,81.813,67.412,19.946,1.373
MLT,2011,420.739,81.147,66.83,19.517,1.445
MLT,2012,426.403,81.391,67.03,19.673,1.428
MLT,2013,433.411,82.015,67.682,20.222,1.364
MLT,2014,441.639,82.736,68.251,20.665,1.378
MLT,2015,451.243,82.962,68.562,20.873,1.374
MLT,2016,461.914,83.111,68.865,21.061,1.369
MLT,2017,473.496,83.587,69.228,21.358,1.27
MLT,2018,485.498,83.345,68.946,21.067,1.24
MLT,2019,497.674,83.207,68.852,20.924,1.16
MLT,2020,509.595,83.355,68.723,20.712,1.171
MLT,2021,521.121,83.777,69.173,20.964,1.178
MNE,1950,398.956,59.445,52.681,11.877,4.263
MNE,1951,405.563,59.131,52.487,11.758,4.547
MNE,1952,413.692,60.505,53.247,12.166,4.591
MNE,1953,423.934,60.859,53.544,12.326,4.581
MNE,1954,431.711,61.614,54.034,12.598,4.489
MNE,1955,438.218,61.651,54.043,12.608,4.239
MNE,1956,444.54,62.256,54.425,12.831,4.074
MNE,1957,450.821,62.772,54.68,12.972,3.949
MNE,1958,457.098,63.909,55.407,13.397,3.79
MNE,1959,463.53,64.027,55.464,13.428,3.584
MNE,1960,469.929,65.041,56.202,13.883,3.498
MNE,1961,476.164,65.583,56.475,14.038,3.481
MNE,1962,482.498,66.061,56.893,14.294,3.443
MNE,1963,488.586,66.988,57.489,14.667,3.368
MNE,1964,494.547,67.326,57.734,14.821,3.268
MNE,1965,500.326,68.163,58.222,15.123,3.164
MNE,1966,506.05,69.038,58.8,15.489,3.051
MNE,1967,511.74,69.052,58.744,15.447,2.909
MNE,1968,517.266,69.423,58.925,15.556,2.811
MNE,1969,522.667,69.188,58.622,15.343,2.758
MNE,1970,527.855,69.276,58.563,15.268,2.678
MNE,1971,532.68,69.717,58.838,15.465,2.671
MNE,1972,538.293,70.571,59.376,15.797,2.624
MNE,1973,544.238,70.79,59.449,15.825,2.541
MNE,1974,550.191,71.421,59.888,16.104,2.462
MNE,1975,556.265,71.366,59.712,15.966,2.397
MNE,1976,562.293,71.759,59.886,16.081,2.345
MNE,1977,568.382,71.529,59.614,15.889,2.291
MNE,1978,574.43,71.31,59.275,15.652,2.238
MNE,1979,580.388,70.641,58.668,15.407,2.207
MNE,1980,586.287,71.758,59.455,15.752,2.216
MNE,1981,592.362,71.38,59.087,15.483,2.2
MNE,1982,595.761,71.301,58.864,15.336,2.178
MNE,1983,598.175,71.223,58.757,15.272,2.15
MNE,1984,600.484,72.876,60.273,16.294,2.095
MNE,1985,603.157,74.003,61.045,16.777,2.025
MNE,1986,606.087,74.397,61.589,17.139,2.039
MNE,1987,609.171,75.265,62.138,17.506,2.04
MNE,1988,612.451,76.348,63.102,18.253,1.993
MNE,1989,616.083,75.629,62.284,17.62,1.95
MNE,1990,619.637,75.521,62.18,17.602,1.944
MNE,1991,623.246,75.533,61.974,17.479,1.995
MNE,1992,626.662,74.353,60.951,16.631,2.001
MNE,1993,628.669,74.652,61.128,16.719,1.969
MNE,1994,630.439,73.389,59.933,15.684,1.959
MNE,1995,631.498,74.195,60.598,16.195,1.967
MNE,1996,632.633,73.583,60.006,15.681,1.944
MNE,1997,633.375,73.569,59.981,15.647,1.928
MNE,1998,633.84,73.366,59.81,15.52,1.952
MNE,1999,633.966,72.755,59.228,14.994,1.994
MNE,2000,633.48,73.979,60.226,15.583,2.065
MNE,2001,633.169,74.233,60.655,15.847,1.854
MNE,2002,632.961,74.043,60.293,15.566,1.801
MNE,2003,632.513,74.075,60.265,15.49,1.861
MNE,2004,632.19,74.695,60.676,15.784,1.751
MNE,2005,632.901,74.262,60.208,15.389,1.694
MNE,2006,632.85,74.049,60.087,15.255,1.732
MNE,2007,632.24,74.525,60.391,15.427,1.798
MNE,2008,631.605,75.305,61.069,15.911,1.891
MNE,2009,631.328,75.269,60.947,15.773,1.964
MNE,2010,631.036,76.139,61.796,16.365,1.708
